videoId,commentId,commentAuthor,authorChannelId,commentText,commentLikeCount,commentPublishedAt,commentUpdatedAt,commentReplyCount,language,textClean,feeling
BIRHkgEzVJU,UgxR1xXPXzzLdxfUdY14AaABAg,@male07447,UC3wBVhuvb759ukdX13oCoyQ,Steam salvando o dia como sempre,0.0,2026-03-17T21:40:36Z,2026-03-17T21:40:36Z,0.0,pt,Steam salvando o dia como sempre,Positivo
XAkxxDRrxV8,UgwN0i7eEKAsPjrUkjV4AaABAg,@NoemiMariaWingert,UCdNcyUuYtRKgsXoNP3cW1OA,😡😡😡😡😡😡Felca;-; ele é muito chato ele fez o chat o chat era a única coisa que ele não podia mexer ele já aprendeu e transando agora se ele entrar no Roblox mais uma vez ele vai ser banido,0.0,2026-01-19T18:23:50Z,2026-01-19T18:23:50Z,0.0,pt,😡😡😡😡😡😡Felca;-; ele é muito chato ele fez o chat o chat era a única coisa que ele não podia mexer ele já aprendeu e transando agora se ele entrar no Roblox mais uma vez ele vai ser banido,Negativo
-xopNuKtjuI,UgxpYoDEse7i1fSQmN94AaABAg,@LuizFernando-bg1mt,UCNGmqoVg_qqZmn4IcsKA7oQ,Eu fiz isso meu tá dando 19+ mas msm asssim as Box não estão aparecendo,0.0,2026-03-05T07:58:51Z,2026-03-05T07:58:51Z,1.0,pt,Eu fiz isso meu tá dando 19+ mas msm asssim as Box não estão aparecendo,Neutro
AmiqZsXj7qA,UgxNhGSVrmhysEr3nAB4AaABAg,@ritadecassianunes4238,UC8zL4dEIDhI3rx5A6y5gdhQ,"Faço minha as suas palavras,  Dra Andréa ❤️🙏🙏",32.0,2026-01-07T19:49:50Z,2026-01-07T19:49:50Z,0.0,pt,"Faço minha as suas palavras, Dra Andréa ❤️🙏🙏",Positivo
i92-KEKCUr4,UgxAudUdSE7jETpDtmh4AaABAg,@inaldobarbosa6419,UCiYBtIjQAG1TRJ2djC00eIA,SETORES PÚBLICOS SÓ SABÉM FAZER HORATORIAS E NÃO AS PRÁTICAS.,1.0,2025-09-10T19:41:10Z,2025-09-10T19:41:10Z,0.0,pt,SETORES PÚBLICOS SÓ SABÉM FAZER HORATORIAS E NÃO AS PRÁTICAS.,Neutro
KBuED08SLwo,UgxFDC5gsOf3urX9wCZ4AaABAg,@MiniOtto1,UCLODtBMDt6-fEHRlEkK5I-A,Bostileiro mas é engraçado kkkkkk,1.0,2026-03-22T11:34:59Z,2026-03-22T11:34:59Z,0.0,pt,Bostileiro mas é engraçado kkkkkk,Negativo
nsSvO1AvMQk,UgwTi_1rCdZu_I2kogB4AaABAg,@rachelaviadora1,UC-49YWkemgtH0awYP4FYCaA,Como a Kim é absurdamente lindaaa,1.0,2025-12-07T15:53:46Z,2025-12-07T15:53:46Z,0.0,pt,Como a Kim é absurdamente lindaaa,Positivo
HqmAwhKqDa8,Ugz0_oUFMWP3w1Qooet4AaABAg,@RamaoMorais-fj5yz,UCX0JF26omUNepq82Q6aYd-A,O filme do Tarzan já mostrava muito isso na década de 80 né,1.0,2025-11-26T03:03:43Z,2025-11-26T03:03:43Z,0.0,pt,O filme do Tarzan já mostrava muito isso na década de 80 né,Neutro
N80KnwQp_rE,UgwFB4TtWXHd3WGQTeJ4AaABAg,@Secretamente_Sociavel,UCfevkiyDLRWAVo8MuwSxF3w,Ele é bizarro mesmo 😅,1.0,2025-12-17T08:06:16Z,2025-12-17T08:06:16Z,0.0,pt,Ele é bizarro mesmo 😅,Neutro
eOg6QsHuCkE,UgyY7WdS0sZP0Xfcpbd4AaABAg,@SandraMaria-r8n1p,UCWDuWZdOqMqP_jOQzTAtl-Q,EU  JA  JOGAY  ESSE  JOGO   DE  TERRO  I  TEN  UM  BIXO  QUE  QESE  NO  CANTO 😊   I  LOVE  YOU PLAY GUIMA 😊❤😊❤😊😊❤😊❤😊😊❤😊❤😊❤😊❤,1.0,2026-01-23T17:10:05Z,2026-01-23T17:10:05Z,0.0,pt,EU JA JOGAY ESSE JOGO DE TERRO I TEN UM BIXO QUE QESE NO CANTO 😊 I LOVE YOU PLAY GUIMA 😊❤😊❤😊😊❤😊❤😊😊❤😊❤😊❤😊❤,Positivo
Vsl53hSSEYo,UgyEChPRw4alpmvh4fl4AaABAg,@IsabellaNoronha-t3x,UCOeRyH2osdnlvIVLTCYEJlQ,Então me respeite só agora coloque o Flamengo em primeiro lugar na Copa e que ele seja o melhor time do mundo,0.0,2026-02-18T19:09:47Z,2026-02-18T19:09:47Z,0.0,pt,Então me respeite só agora coloque o Flamengo em primeiro lugar na Copa e que ele seja o melhor time do mundo,Neutro
ygV4ZWsmtIA,UgyIf37cuqRj652X1Wp4AaABAg,@BloqueadorDeLorenzosRobloxs125,UCs5YMHqwUo7RQjk_8AHuz_g,"Só não para de empurrar e não deixa suas mãos tremerem, mas empurra o mais forte o possível...",1.0,2025-10-27T02:47:02Z,2025-10-27T02:47:02Z,0.0,pt,"Só não para de empurrar e não deixa suas mãos tremerem, mas empurra o mais forte o possível...",Neutro
54D-gfIX6wI,UgwxghHmuK4T8t_MR7d4AaABAg,@sulamitaassis7884,UCcx4LCJegDRGeZEexmYBvsQ,Felipe fica mais bonito com o cabelinho preso só ele que não vê isso,0.0,2025-12-07T17:45:58Z,2025-12-07T17:45:58Z,0.0,pt,Felipe fica mais bonito com o cabelinho preso só ele que não vê isso,Positivo
O3Wu0TdzJXM,UgyHNK_FN4HKIFhljNp4AaABAg,@eduardocarreirodacruz8021,UCDAnScGalB0Vi9CYF-ZceCA,"Ou seja .... neste vídeo NÃO MOSTRA COISA ALGUMA .... esta é a verdade .... a mulher estava FORA do apartamento, voltou para pegar as coisas dela e ""PRODUZIR ESTE VÍDEO"" , e o que o vídeo mostra é somente ela voltando .... o resto pode ter acontecido qq coisa e qq ""narrativa"" pode virar realidade ...
Agora, ... o que isto tem haver com política ou direita ou PL, como vc indica no inicio do vídeo??? .... triste é ver vídeos assim ...",1.0,2025-11-30T14:10:37Z,2025-11-30T14:10:37Z,1.0,pt,"Ou seja .... neste vídeo NÃO MOSTRA COISA ALGUMA .... esta é a verdade .... a mulher estava FORA do apartamento, voltou para pegar as coisas dela e ""PRODUZIR ESTE VÍDEO"" , e o que o vídeo mostra é somente ela voltando .... o resto pode ter acontecido qq coisa e qq ""narrativa"" pode virar realidade ... Agora, ... o que isto tem haver com política ou direita ou PL, como vc indica no inicio do vídeo??? .... triste é ver vídeos assim ...",Neutro
uMQvJ27pLE4,Ugw4_4LDzV_B77eS5F94AaABAg,@EloisaTromm,UCvNXWzUvKJad4AWj1BoTojA,"Estão chamando de prodígio, crianças que foram adultizadas pelo celular pelos próprios pais, visando ""lucro"" . Acho isso deplorável 😢. Crianças que já fazem as coisas olhando serem filmadas pra serem expostas no YouTube 😢😢😢😢😢",4.0,2025-10-08T13:27:59Z,2025-10-08T13:27:59Z,0.0,pt,"Estão chamando de prodígio, crianças que foram adultizadas pelo celular pelos próprios pais, visando ""lucro"" . Acho isso deplorável 😢. Crianças que já fazem as coisas olhando serem filmadas pra serem expostas no YouTube 😢😢😢😢😢",Negativo
ITox85EttoM,UgwBY2DuwPqD8o-gZzF4AaABAg,@rodrigoacosta333,UCO7KxViwaxMqAfowH4hWCWg,O Funcionario Publico  da embaixada de NY que falou para a CNN que a Primeira Dama causa incomodo deveria ser exonerado por justa causa,4.0,2025-09-17T21:26:42Z,2025-09-17T21:26:42Z,0.0,pt,O Funcionario Publico da embaixada de NY que falou para a CNN que a Primeira Dama causa incomodo deveria ser exonerado por justa causa,Negativo
Sm_tGqQtUr8,UgygMOtaFnkPStPFzWB4AaABAg,@bethpassos9278,UC3BoHIQo8iu1IQ1LRxyrGqg,Não sabia que o Felca cantava.,0.0,2025-09-28T02:43:20Z,2025-09-28T02:43:20Z,0.0,pt,Não sabia que o Felca cantava.,Neutro
FWs2WKmOpCI,Ugz13SXDoJbxApXkiF94AaABAg,@itachi3001,UC6QhYFfmCaIc3xVS8FWVwBA,"O que a galera fica P da vida é que os índios querem viver de todas as benesses do ""homem branco"" mas querem continuar recebendo os privilégios jurídicos como se fossem um grupo indígena nativo vivendo na floresta.",0.0,2025-12-10T20:21:42Z,2025-12-10T20:21:42Z,0.0,pt,"O que a galera fica P da vida é que os índios querem viver de todas as benesses do ""homem branco"" mas querem continuar recebendo os privilégios jurídicos como se fossem um grupo indígena nativo vivendo na floresta.",Negativo
Ss28NGExkEg,UgwOMNzggXYtiXotx-R4AaABAg,@drummerhead83,UCB7Pg34Yr0LQinrZgBqtOrw,"Quem não deve NÃO TEME! Só seguir as regras mas querer esconder documentos emitidos pelo estado pra que o estado não descubra é coisa de IDIOTA OU MAL INTENCIONADOS, pra não dizer p3d0fdps",0.0,2026-03-21T18:57:25Z,2026-03-21T18:57:25Z,0.0,pt,"Quem não deve NÃO TEME! Só seguir as regras mas querer esconder documentos emitidos pelo estado pra que o estado não descubra é coisa de IDIOTA OU MAL INTENCIONADOS, pra não dizer p3d0fdps",Negativo
k_iOYK61De8,UgxJaoNlbke05SppKAV4AaABAg,@DavidOliveira18-t9b,UCC82vWRd3z6la9HolHNQjzw,Não vou culpar ele mas eu mas eu não vou protestar com ninguém do nada mas depois eu parei crianças fazendo dupla ficando pelado,0.0,2026-01-18T13:28:16Z,2026-01-18T13:28:16Z,0.0,pt,Não vou culpar ele mas eu mas eu não vou protestar com ninguém do nada mas depois eu parei crianças fazendo dupla ficando pelado,Negativo
kUh6e-1Mi00,UgwaZXxusjedW4L98v54AaABAg,@silviabenedetti6540,UChbbw18JxtnFMv_i-k8DCQw,Conheço várias pessoas com trombofilia e nenhuma coloca esse peso que essa coloca 🙄,0.0,2025-10-18T09:44:57Z,2025-10-18T09:44:57Z,0.0,pt,Conheço várias pessoas com trombofilia e nenhuma coloca esse peso que essa coloca 🙄,Neutro
NwJ7cQEdaGg,UgyrMMKb80ohq2n5Ai54AaABAg,@DEISIANE255,UCrhFAa8Dvy9Bl3eQ_gw_pBQ,Eu pensei que era o kit bengala,4.0,2026-01-08T07:47:26Z,2026-01-08T07:47:26Z,0.0,pt,Eu pensei que era o kit bengala,Neutro
GJwVSnEWLSU,UgzY6wpaNMIw8cW_F6x4AaABAg,@Mari_Arthings,UCRlkSHU2vA0mGlabWFlChNA,"""não têm chat? Que usem placas""",12.0,2026-01-27T21:43:54Z,2026-01-27T21:43:54Z,0.0,pt,"""não têm chat? Que usem placas""",Neutro
1LXzIxiFIOk,UgweaUVhJIyLA5yrKZJ4AaABAg,@DududaGalera-b7v,UCDfZqAcUri-78JpOGbyRVPw,"Galera!!! As loot boxes do ESO sumiram!!!!!!!!! 

Maaaaano de céu!!!",0.0,2026-03-17T18:23:56Z,2026-03-17T18:23:56Z,0.0,pt,Galera!!! As loot boxes do ESO sumiram!!!!!!!!! Maaaaano de céu!!!,Neutro
PXYlldEfdc4,UgxdXGSKkm92ssm1aLB4AaABAg,@dekkusuware,UC1zktYFrHrZwCt8zsrdvQbw,Felca é o Felipe Neto da censura.,0.0,2026-03-21T16:18:04Z,2026-03-21T16:18:04Z,0.0,pt,Felca é o Felipe Neto da censura.,Negativo
93ugegGKkCM,UgxnOl15hJUG-Su7tHV4AaABAg,@lucasvssilva5324,UC51VOLgWBWnbmTzUdv-KsYw,"1:02:21 já trouxe pastel de Belém, bem como Ovos mole 😅😂 e entrou",6.0,2025-10-08T23:59:26Z,2025-10-08T23:59:26Z,0.0,pt,"1:02:21 já trouxe pastel de Belém, bem como Ovos mole 😅😂 e entrou",Neutro
W7OUKVAzcbQ,UgyRNBzksRrR0CfbwQR4AaABAg,@LUCASFREEFIRE.LBFFSW,UCz3lwJQHvR1_kbXnQNspl7g,Enaldinho enaldinho enaldinho 🎉🎉🎉,0.0,2026-01-18T21:01:38Z,2026-01-18T21:01:38Z,0.0,pt,Enaldinho enaldinho enaldinho 🎉🎉🎉,Neutro
B_MHzhlkcTI,UgyjaO4qz9jwxDPZ9Sp4AaABAg,@Osweetyohan,UC7ow4-RVesa5MQaONqW1Sig,Infelizmente o sigma (apoio mas gta 6 mano ae ja vacilou muito) sera mogado,0.0,2026-03-23T15:14:19Z,2026-03-23T15:14:19Z,0.0,pt,Infelizmente o sigma (apoio mas gta 6 mano ae ja vacilou muito) sera mogado,Neutro
iIKSbEn6eas,UgxG1mwUohWyufXuFJR4AaABAg,@SocorroSousa-t8j,UC3MwDk7wchDZcLZreUr0cXw,É verdade!,0.0,2025-10-09T15:57:44Z,2025-10-09T15:57:44Z,0.0,pt,É verdade!,Neutro
RtvU-D9UQ80,UgxdjYn-xRElQNpUGst4AaABAg,@TerezinhaRodriguesdaluzdreweck,UCe3Avmx2plCsZrChrCHnuJQ,Moito obrigado por salvar a gente,0.0,2026-01-28T21:50:28Z,2026-01-28T21:50:28Z,0.0,pt,Moito obrigado por salvar a gente,Positivo
5rYHDlu--Vk,Ugygx_dUlsV3UnmQLaJ4AaABAg,@manike_felpo,UCEQjyzcBeK-pvzfbXO3Vebg,"Hoje em dia ninguém pode fazer o bem de forma genuína q a pessoa vai ser taxada de todo tipo de coisa q nao é fazer o bem de forma genuína kk 
geral vai desvalidar o outro pra interesse próprio",0.0,2025-08-22T06:31:54Z,2025-08-22T06:31:54Z,0.0,pt,Hoje em dia ninguém pode fazer o bem de forma genuína q a pessoa vai ser taxada de todo tipo de coisa q nao é fazer o bem de forma genuína kk geral vai desvalidar o outro pra interesse próprio,Neutro
25dJKFEU7tM,Ugz48d3zERD6gpwQqFh4AaABAg,@erosbatista3361,UCtm8rw748uZjMh5MYLqsDkA,"Eu to rindo de tudo kkkk,pq pra min tanto faz caso aconteça de não poder jogar mais ta tudo bem.

Já que jogo e Internet não é tudo.",1.0,2026-03-24T22:46:19Z,2026-03-24T22:46:19Z,0.0,pt,"Eu to rindo de tudo kkkk,pq pra min tanto faz caso aconteça de não poder jogar mais ta tudo bem. Já que jogo e Internet não é tudo.",Neutro
vG4UDIt32no,UgyYTR-KWf6XbipnJLt4AaABAg,@mihotorres,UCrhi3VdddHeAhePw2jOB8dg,"uma semana após o vídeo, deveria aparecer as desculpas das pessoas que acusaram ele de pedo nas redes sociais",0.0,2025-08-13T17:48:54Z,2025-08-13T17:48:54Z,0.0,pt,"uma semana após o vídeo, deveria aparecer as desculpas das pessoas que acusaram ele de pedo nas redes sociais",Neutro
_B4HcThi6jA,UgzCYpv15-ZaWOkRvox4AaABAg,@albertosincerao,UCNfpZieejlQplwKfu9sYj8g,Eu já tava imaginando que isso ia acontecer...,0.0,2026-01-15T23:32:20Z,2026-01-15T23:32:20Z,0.0,pt,Eu já tava imaginando que isso ia acontecer...,Neutro
Eh6hGo8_Ikg,UgyDyO1LIhjFYwNLXcJ4AaABAg,@Amem2023,UCHWCQwL1D2duxwz_7X-dzcQ,Passei por isso meus pais nuncaaaa perceberam eram pais relaxados,0.0,2025-09-14T09:23:03Z,2025-09-14T09:23:03Z,0.0,pt,Passei por isso meus pais nuncaaaa perceberam eram pais relaxados,Neutro
6WjyMJSKG5U,Ugz7FinxEjK_SoLNZKt4AaABAg,@yamacute7111,UC3MmwPUHcqCYd_aA_RSEvew,"pra mim esses vídeos são propaganda pra pirataria. pq quem não tem dinheiro pra comprar o original, pra ""apoiar"" o artista que já é milionário, vê um gloss que tem cheiro e consistência boa, vai comprar mesmo que seja pirata
dai falam ""mas a embalagem pipipipopopo"" mano, se eu tenho dinheiro só pro pirata, vai ser o pirata mesmo e foda-se
mania feia essa de dar mais dinheiro pra quem já é milionário
o pobre que já tá todo fudido não pode nem ter um gloss mais pq é pirata. se a fran tá achando ruim, abaixa o preço do gloss que dai a gente compra",0.0,2025-12-09T17:12:51Z,2025-12-09T17:12:51Z,0.0,pt,"pra mim esses vídeos são propaganda pra pirataria. pq quem não tem dinheiro pra comprar o original, pra ""apoiar"" o artista que já é milionário, vê um gloss que tem cheiro e consistência boa, vai comprar mesmo que seja pirata dai falam ""mas a embalagem pipipipopopo"" mano, se eu tenho dinheiro só pro pirata, vai ser o pirata mesmo e foda-se mania feia essa de dar mais dinheiro pra quem já é milionário o pobre que já tá todo fudido não pode nem ter um gloss mais pq é pirata. se a fran tá achando ruim, abaixa o preço do gloss que dai a gente compra",Neutro
xCY4E3Tzo8Y,UgzUw3TqMJ0Pq4zIGD54AaABAg,@yasmimAlvesalvesSiqueira,UCRjaRnqba-MoQAzAf6oJmkg,Senha no chat tá bloqueado,0.0,2026-01-14T13:38:23Z,2026-01-14T13:38:23Z,0.0,pt,Senha no chat tá bloqueado,Neutro
elha2MgAgA4,UgxiJczagp1bYj-ETIl4AaABAg,@bsenna0333,UCue3agKKB4opV2M93UjRbhw,Que lindo esse relógio! 😍,0.0,2025-09-07T14:58:44Z,2025-09-07T14:58:44Z,0.0,pt,Que lindo esse relógio! 😍,Positivo
sEW2w0b2YtI,Ugxj_FHH0q0XXV0jHH54AaABAg,@zenaidevirginia4825,UCIf5p_T1HYWP4kj-aCpHNrw,Pode ser cantor 🎉🎉🎉❤❤❤❤Felipe!,0.0,2025-09-23T16:28:52Z,2025-09-23T16:28:52Z,0.0,pt,Pode ser cantor 🎉🎉🎉❤❤❤❤Felipe!,Positivo
ujZbcAyJeq4,UgwLmdhjjwbkTCjKsIZ4AaABAg,@Thanatosq,UCPppaMNH17zJ39lyTwfGWZg,"Eu antes apoiava, mas agora apoio parcialmente depois de fato de ler na integra. Agora falar que ngm vai comprar GTA 6 sendo que ele vai ta na PSN, Steam, etc, é muito nada a ver. É meio que fake news de que não vai da pra comprar. No final, você falou falou e não disse porra nenhuma kkkkkkkkkk n disse a consequência, n leu os pormenores da lei. Ta so surfando no hype.",0.0,2026-03-23T17:04:23Z,2026-03-23T17:09:37Z,0.0,pt,"Eu antes apoiava, mas agora apoio parcialmente depois de fato de ler na integra. Agora falar que ngm vai comprar GTA 6 sendo que ele vai ta na PSN, Steam, etc, é muito nada a ver. É meio que fake news de que não vai da pra comprar. No final, você falou falou e não disse porra nenhuma kkkkkkkkkk n disse a consequência, n leu os pormenores da lei. Ta so surfando no hype.",Negativo
6ypXQT0fwxk,Ugy8k47YWmpbu_y-krx4AaABAg,@pedroanisio1088,UCMpSiRXvKMZcwEuA4Pz62pg,Faz o L imbecis.,0.0,2026-03-21T18:00:22Z,2026-03-21T18:00:22Z,0.0,pt,Faz o L imbecis.,Negativo
_x_ikmGZpxo,UgwZ7xNr-D6Wtjjaf-t4AaABAg,@eleniuzaaraujo8009,UCalp7c25RXw_u3GO4fwg7kw,"Ma rapá o cara tá envolvido até no Banco Master,será que tá no escandalo do niss?😮",0.0,2026-01-17T23:03:46Z,2026-01-17T23:03:46Z,0.0,pt,"Ma rapá o cara tá envolvido até no Banco Master,será que tá no escandalo do niss?😮",Neutro
1V6_0a5FaYw,UgwAxerwegKnwsIw0Jl4AaABAg,@mateusthiago1108,UCwmcqz16KHfvTYkidCbJ5xw,"Mano tá na face, que isso e crime, não importa se os pais estão apoiando.",0.0,2025-08-10T03:34:30Z,2025-08-10T03:34:30Z,0.0,pt,"Mano tá na face, que isso e crime, não importa se os pais estão apoiando.",Neutro
YQZzWHl9Yfw,UgxFMc4kDRYmBEAic0t4AaABAg,@AquilesVitor,UCYRPIM18Lru2Aa87Gd3Xpyg,"Lembrei do FT com a azálea kkk 
Só que sendo a Anitta agora",5.0,2025-12-27T11:04:37Z,2025-12-27T11:04:37Z,0.0,pt,Lembrei do FT com a azálea kkk Só que sendo a Anitta agora,Neutro
q0mdREUhJyc,UgzZcbd6ZCy_j0aCtZt4AaABAg,@andreiadelaraambrozio4352,UCnic5r3mHc4lB9jgz58kGlA,Muito bem 😊,1.0,2025-10-23T01:04:39Z,2025-10-23T01:04:39Z,0.0,pt,Muito bem 😊,Positivo
wgcMFnHid2E,UgwuefJsn98F77_VeA14AaABAg,@savior663,UCEATUEHOJWmAIUPemLBor9A,Temos que organizar um super boicote,1.0,2026-03-24T22:20:14Z,2026-03-24T22:20:14Z,0.0,pt,Temos que organizar um super boicote,Neutro
sEW2w0b2YtI,UgxTHxOz1uc0mqcqzKF4AaABAg,@Francisca1597,UCOLuYL1SQKpVXvZbLMlwNnQ,Eu gosto muito das cancoes de padre zezinho,0.0,2025-09-18T21:30:26Z,2025-09-18T21:30:26Z,0.0,pt,Eu gosto muito das cancoes de padre zezinho,Positivo
gPMeEDOKJf4,UgyejEG-U0b977aVtih4AaABAg,@MariaMaria-q4i5s,UCU4pC11wFNRZXPPx60LyfOQ,O que vai acontecer que ele vai se lascar que manda ele se meter na vida dos outros p quem se mete na vida dos outros tem consequência,0.0,2025-08-18T21:50:01Z,2025-08-18T21:50:01Z,0.0,pt,O que vai acontecer que ele vai se lascar que manda ele se meter na vida dos outros p quem se mete na vida dos outros tem consequência,Negativo
mx_lD2NpBnM,Ugywf7QBQxBdkKs3WCF4AaABAg,@francielisorato7073,UCkGh4RtqaiUh2KlOPF40NFA,"Mal começou o trabalho, e já precisa de férias de 1 ano. 😅😅",0.0,2026-01-18T04:23:46Z,2026-01-18T04:23:46Z,0.0,pt,"Mal começou o trabalho, e já precisa de férias de 1 ano. 😅😅",Neutro
LMHlT_tUzfM,UgzWSdHY-boDSxl3R4h4AaABAg,@relógiorealmente_esquisito,UCke6vmTR_VOgHK8RXFvhlLg,"Os caras do governo esquecem que VPN existe.... KKKKKKKKK ESSA LEI NUM VAI IMPEDIR NADA, NO FIM DO DIA AINDA VAI TÁ ACONTECENDO TUDO POR DEBAIXO DA CORTINA",4.0,2026-03-18T18:51:31Z,2026-03-18T18:52:30Z,2.0,pt,"Os caras do governo esquecem que VPN existe.... KKKKKKKKK ESSA LEI NUM VAI IMPEDIR NADA, NO FIM DO DIA AINDA VAI TÁ ACONTECENDO TUDO POR DEBAIXO DA CORTINA",Neutro
duLkceigKmk,UgxCHDaNqTlvYCclQfF4AaABAg,@atalibaleonelpereiradearau5699,UCe6hxHipJlRKsxi87vtGRvA,"A Globo e muito influente e apesar de admirar o Felca,eu nunca o endeusei!!!.😉😉😉😉😉😉
Qualquer pessoa que deseje se tornar famoso nacionalmente quase sempre tera que fazer aliança com a rede globo!!!.",0.0,2025-10-20T12:56:56Z,2025-10-20T12:56:56Z,0.0,pt,"A Globo e muito influente e apesar de admirar o Felca,eu nunca o endeusei!!!.😉😉😉😉😉😉 Qualquer pessoa que deseje se tornar famoso nacionalmente quase sempre tera que fazer aliança com a rede globo!!!.",Neutro
G5cg1lnVCik,UgynNX6urIQav8HmX054AaABAg,@GabrielAntonio-l6w,UCkmZAwaKioUmocZdSr6O_yQ,Pose nosso chat celta agora não eu vou chamar a polícia para você,1.0,2026-01-22T20:35:58Z,2026-01-22T20:35:58Z,1.0,pt,Pose nosso chat celta agora não eu vou chamar a polícia para você,Negativo
yOVkX7EH1aM,Ugx9zCFlwhtNqHw8id94AaABAg,@Libazinn,UC5xHSSd-gZ6T2qXhaq5c72g,O do Taspio e  João foi tudo mancada,0.0,2025-08-27T21:59:57Z,2025-08-27T21:59:57Z,0.0,pt,O do Taspio e João foi tudo mancada,Neutro
VtiQkIqn3Jw,UgzNYkup5M6VEDPR3ll4AaABAg,@Neckpeixe,UCYcTlK6My4XBVcvOhssnMwQ,"MEU DESABAFO SOBRE A NOVA LEI (ECA DIGITAL / LEI 15.211/2025) 

​Na minha opinião, essa lei é um erro e precisa ser revista urgentemente. Se o objetivo é combater crimes reais contra crianças e adolescentes, a solução é punir os criminosos com rigor — prisão perpétua ou algo pior. O que não faz sentido é punir o artista honesto e o criador independente que tenta construir algo positivo.

​Essa lei me atingiu em cheio porque escrevo a minha Light Novel (Sangue Buraco Negro) e crio conteúdo para o público jovem. Eu exploro a mitologia Tupi-Guarani, o folclore brasileiro e nossa cultura na minha obra, mas por causa de alguns assuntos mais pesados e cenas de impacto que a história exige, eu não posso mais manter a classificação em 15 anos. Fui obrigado a subir para 17 anos+ para me proteger dessa vigilância do governo, o que acaba dificultando o acesso de muitos jovens ao meu trabalho.

​O impacto disso nos eventos é enorme. Não faço ideia de qual vai ser a idade mínima que um evento gigante como a EVO Brasil vai exigir, mas o que me preocupa de verdade são os eventos menores e independentes. Essa lei cria uma barreira absurda para qualquer encontro de anime ou torneio de jogos que atraia adolescentes de 14 anos para cima. É o fim da diversão e da união de quem está começando e quer apenas fazer novas amizades através da cultura nerd e dos games.

​É um absurdo comparar conteúdo nerd ou games com ""cassino"". A responsabilidade sobre o que os filhos consomem deve ser da família, e não de um governo corrupto que quer bisbilhotar nossa vida e controlar o que a gente vê. Eu tinha o sonho de levar eventos gratuitos para as escolas e pra minha cidade, mas agora fui barrado por gente que não entende nada da nossa realidade.

​Eu não aprovo essa lei de jeito nenhum. Se quisessem segurança, fariam leis criminais fortes contra bandidos. Mas o que fizeram foi travar o sonho de quem valoriza a cultura brasileira e o lazer para jovens. O governo quer ser o ""pai"" de todo mundo, mas só serve para atrapalhar quem está tentando vencer honestamente com a sua arte",72.0,2026-03-25T15:29:28Z,2026-03-25T15:29:28Z,2.0,pt,"MEU DESABAFO SOBRE A NOVA LEI (ECA DIGITAL / LEI 15.211/2025) ​Na minha opinião, essa lei é um erro e precisa ser revista urgentemente. Se o objetivo é combater crimes reais contra crianças e adolescentes, a solução é punir os criminosos com rigor — prisão perpétua ou algo pior. O que não faz sentido é punir o artista honesto e o criador independente que tenta construir algo positivo. ​Essa lei me atingiu em cheio porque escrevo a minha Light Novel (Sangue Buraco Negro) e crio conteúdo para o público jovem. Eu exploro a mitologia Tupi-Guarani, o folclore brasileiro e nossa cultura na minha obra, mas por causa de alguns assuntos mais pesados e cenas de impacto que a história exige, eu não posso mais manter a classificação em 15 anos. Fui obrigado a subir para 17 anos+ para me proteger dessa vigilância do governo, o que acaba dificultando o acesso de muitos jovens ao meu trabalho. ​O impacto disso nos eventos é enorme. Não faço ideia de qual vai ser a idade mínima que um evento gigante como a EVO Brasil vai exigir, mas o que me preocupa de verdade são os eventos menores e independentes. Essa lei cria uma barreira absurda para qualquer encontro de anime ou torneio de jogos que atraia adolescentes de 14 anos para cima. É o fim da diversão e da união de quem está começando e quer apenas fazer novas amizades através da cultura nerd e dos games. ​É um absurdo comparar conteúdo nerd ou games com ""cassino"". A responsabilidade sobre o que os filhos consomem deve ser da família, e não de um governo corrupto que quer bisbilhotar nossa vida e controlar o que a gente vê. Eu tinha o sonho de levar eventos gratuitos para as escolas e pra minha cidade, mas agora fui barrado por gente que não entende nada da nossa realidade. ​Eu não aprovo essa lei de jeito nenhum. Se quisessem segurança, fariam leis criminais fortes contra bandidos. Mas o que fizeram foi travar o sonho de quem valoriza a cultura brasileira e o lazer para jovens. O governo quer ser o ""pai"" de todo mundo, mas só serve para atrapalhar quem está tentando vencer honestamente com a sua arte",Neutro
